Province/State,Country/Region,Date,Confirmed,Deaths,Recovered,Active,WHO Region,TrueConfirmed,Anomaly
0,Taiwan*,2020-03-19,108,1,26,81,Western Pacific,108,False
0,San Marino,2020-05-23,665,42,266,357,Europe,665,False
Alberta,Canada,2020-02-14,0,0,0,0,Americas,0,False
0,Indonesia,2020-02-22,0,0,0,0,South-East Asia,0,False
Hunan,China,2020-03-15,1018,4,1014,0,Western Pacific,1018,False
Yukon,Canada,2020-05-24,11,0,0,11,Americas,11,False
0,Senegal,2020-02-01,0,0,0,0,Africa,0,False
0,Niger,2020-07-05,1088,68,965,55,Africa,1088,False
0,Singapore,2020-06-06,37527,25,24559,12943,Western Pacific,37527,False
Tasmania,Australia,2020-07-17,228,13,215,0,Western Pacific,228,False
Liaoning,China,2020-03-11,125,1,111,13,Western Pacific,125,False
0,Gambia,2020-07-23,170,5,58,107,Africa,170,False
Heilongjiang,China,2020-04-26,936,13,556,367,Western Pacific,936,False
0,Sudan,2020-01-26,0,0,0,0,Eastern Mediterranean,0,False
New Brunswick,Canada,2020-04-18,117,0,0,117,Americas,117,False
Ontario,Canada,2020-04-11,6648,253,0,6395,Americas,6648,False
0,Oman,2020-03-14,19,0,9,10,Eastern Mediterranean,19,False
Xinjiang,China,2020-05-18,76,3,73,0,Western Pacific,76,False
0,Bangladesh,2020-06-11,78052,1049,16747,60256,South-East Asia,78052,False
Shaanxi,China,2020-06-18,314,3,306,5,Western Pacific,314,False
Guadeloupe,France,2020-02-03,0,0,0,0,Europe,0,False
0,Malawi,2020-05-26,101,4,37,60,Africa,101,False
0,Kosovo,2020-07-02,3064,55,1707,1302,Europe,3064,False
0,Dominica,2020-03-23,2,0,0,2,Americas,2,False
Ontario,Canada,2020-05-20,25197,2079,0,23118,Americas,25197,False
Zhejiang,China,2020-06-27,1269,1,1267,1,Western Pacific,1269,False
St Martin,France,2020-03-18,3,0,0,3,Europe,3,False
0,Luxembourg,2020-03-31,2178,23,80,2075,Europe,2178,False
Chongqing,China,2020-07-12,582,6,575,1,Western Pacific,582,False
0,Turkey,2020-02-15,0,0,0,0,Europe,0,False
0,Egypt,2020-03-05,3,0,1,2,Eastern Mediterranean,3,False
0,Gambia,2020-06-25,43,2,26,15,Africa,43,False
Quebec,Canada,2020-04-16,15857,630,0,15227,Americas,15857,False
0,Belgium,2020-06-09,59437,9619,16324,33494,Europe,59437,False
Gibraltar,United Kingdom,2020-02-07,0,0,0,0,Europe,0,False
Shandong,China,2020-04-16,784,7,761,16,Western Pacific,784,False
0,Luxembourg,2020-07-20,5639,111,4464,1064,Europe,5639,False
0,Zambia,2020-04-19,61,3,33,25,Africa,61,False
0,Mauritius,2020-04-10,318,9,23,286,Africa,318,False
Martinique,France,2020-04-10,155,6,50,99,Europe,155,False
0,Oman,2020-02-04,0,0,0,0,Eastern Mediterranean,0,False
0,South Sudan,2020-06-25,1942,36,224,1682,Africa,1942,False
0,Vietnam,2020-06-22,349,0,328,21,Western Pacific,349,False
0,Romania,2020-06-29,26582,1634,18912,6036,Europe,26582,False
0,Mexico,2020-04-29,17799,1732,11423,4644,Americas,17799,False
0,Iraq,2020-04-13,1378,78,717,583,Eastern Mediterranean,1378,False
0,Dominican Republic,2020-03-05,1,0,0,1,Americas,1,False
0,Mexico,2020-06-16,154863,18310,115394,21159,Americas,154863,False
0,Iran,2020-03-28,35408,2517,11679,21212,Eastern Mediterranean,35408,False
0,Antigua and Barbuda,2020-06-12,26,3,20,3,Americas,26,False
South Australia,Australia,2020-06-18,440,4,436,0,Western Pacific,440,False
0,Belarus,2020-06-14,53973,308,30103,23562,Europe,53973,False
Northern Territory,Australia,2020-04-22,28,0,16,12,Western Pacific,28,False
French Polynesia,France,2020-04-05,41,0,0,41,Europe,41,False
0,US,2020-01-28,5,0,0,5,Americas,5,False
0,Netherlands,2020-03-14,959,12,0,947,Europe,959,False
Faroe Islands,Denmark,2020-03-14,9,0,0,9,Europe,9,False
0,Bahrain,2020-05-25,9171,14,4753,4404,Eastern Mediterranean,9171,False
Shanghai,China,2020-04-29,647,7,597,43,Western Pacific,647,False
0,Benin,2020-05-13,327,2,83,242,Africa,327,False
Northern Territory,Australia,2020-06-23,29,0,29,0,Western Pacific,29,False
0,Ecuador,2020-02-26,0,0,0,0,Americas,0,False
0,Trinidad and Tobago,2020-06-19,123,8,109,6,Americas,123,False
Northern Territory,Australia,2020-01-22,0,0,0,0,Western Pacific,0,False
0,Jordan,2020-03-03,1,0,0,1,Eastern Mediterranean,1,False
Australian Capital Territory,Australia,2020-06-18,108,3,105,0,Western Pacific,108,False
Yukon,Canada,2020-02-24,0,0,0,0,Americas,0,False
Hunan,China,2020-03-30,1018,4,1014,0,Western Pacific,1018,False
0,Equatorial Guinea,2020-01-27,0,0,0,0,Africa,0,False
Guizhou,China,2020-07-17,147,2,145,0,Western Pacific,147,False
Shanghai,China,2020-07-05,716,7,681,28,Western Pacific,716,False
0,Georgia,2020-07-08,963,15,841,107,Europe,963,False
0,Gambia,2020-05-23,25,1,13,11,Africa,25,False
0,Lebanon,2020-03-02,13,0,0,13,Eastern Mediterranean,13,False
Anguilla,United Kingdom,2020-06-23,3,0,3,0,Europe,3,False
0,Ireland,2020-07-06,25531,1741,23364,426,Europe,25531,False
0,Congo (Brazzaville),2020-01-31,0,0,0,0,Africa,0,False
0,Nepal,2020-02-23,1,0,1,0,South-East Asia,1,False
0,Portugal,2020-05-31,32500,1410,19409,11681,Europe,32500,False
0,Oman,2020-04-17,1069,6,176,887,Eastern Mediterranean,1069,False
Saint Barthelemy,France,2020-01-23,0,0,0,0,Europe,0,False
0,Honduras,2020-01-25,0,0,0,0,Americas,0,False
New Brunswick,Canada,2020-03-19,11,0,0,11,Americas,11,False
0,Belgium,2020-07-19,63706,9800,17289,36617,Europe,63706,False
0,Sudan,2020-06-26,9257,572,4014,4671,Eastern Mediterranean,9257,False
Guangdong,China,2020-01-31,436,0,11,425,Western Pacific,436,False
Heilongjiang,China,2020-05-24,945,13,932,0,Western Pacific,945,False
0,Cambodia,2020-05-11,122,0,121,1,Western Pacific,122,False
0,Paraguay,2020-03-06,0,0,0,0,Americas,0,False
0,Belgium,2020-04-14,31119,4157,6868,20094,Europe,31119,False
0,Serbia,2020-03-05,0,0,0,0,Europe,0,False
0,Congo (Brazzaville),2020-05-31,611,20,179,412,Africa,611,False
0,Malaysia,2020-01-26,4,0,0,4,Western Pacific,4,False
0,Albania,2020-06-07,1246,34,938,274,Europe,1246,False
0,Lithuania,2020-05-15,1523,54,965,504,Europe,1523,False
Saskatchewan,Canada,2020-03-22,52,0,0,52,Americas,52,False
0,Sao Tome and Principe,2020-01-22,0,0,0,0,Africa,0,False
0,Qatar,2020-03-24,526,0,41,485,Eastern Mediterranean,526,False
0,France,2020-02-22,12,1,4,7,Europe,12,False
0,Finland,2020-01-27,0,0,0,0,Europe,0,False
0,Burkina Faso,2020-07-27,1100,53,926,121,Africa,1100,False
0,Venezuela,2020-04-07,165,7,65,93,Americas,165,False
0,Bosnia and Herzegovina,2020-02-09,0,0,0,0,Europe,0,False
0,Burma,2020-07-14,337,6,261,70,South-East Asia,337,False
0,Saint Vincent and the Grenadines,2020-04-25,14,0,5,9,Americas,14,False
0,Jamaica,2020-04-27,364,7,29,328,Americas,364,False
0,Armenia,2020-07-22,35693,678,24766,10249,Europe,35693,False
Western Australia,Australia,2020-05-14,552,9,538,5,Western Pacific,552,False
0,Japan,2020-02-29,245,6,32,207,Western Pacific,245,False
Yukon,Canada,2020-05-11,11,0,0,11,Americas,11,False
Quebec,Canada,2020-06-28,55079,5448,0,49631,Americas,55079,False
0,Croatia,2020-02-09,0,0,0,0,Europe,0,False
Greenland,Greenland,2020-03-14,0,0,0,0,Europe,0,False
0,United Arab Emirates,2020-02-19,9,0,4,5,Eastern Mediterranean,9,False
0,Nicaragua,2020-02-26,0,0,0,0,Americas,0,False
0,Tunisia,2020-03-22,75,3,1,71,Eastern Mediterranean,75,False
0,Mongolia,2020-01-28,0,0,0,0,Western Pacific,0,False
0,Saudi Arabia,2020-07-02,197608,1752,137669,58187,Eastern Mediterranean,197608,False
0,Somalia,2020-07-14,3076,93,1380,1603,Eastern Mediterranean,3076,False
0,Montenegro,2020-04-14,283,4,46,233,Europe,283,False
St Martin,France,2020-04-13,32,2,11,19,Europe,32,False
0,Niger,2020-02-13,0,0,0,0,Africa,0,False
Anhui,China,2020-04-26,991,6,985,0,Western Pacific,991,False
0,Chile,2020-07-13,317657,7024,286556,24077,Americas,317657,False
Guangdong,China,2020-03-15,1360,8,1304,48,Western Pacific,1360,False
0,Guinea-Bissau,2020-06-26,1614,22,191,1401,Africa,1614,False
South Australia,Australia,2020-06-17,440,4,436,0,Western Pacific,440,False
0,Romania,2020-04-18,8418,421,1730,6267,Europe,8418,False
0,Holy See,2020-04-30,11,0,2,9,Europe,11,False
0,Kenya,2020-07-16,11673,217,3638,7818,Africa,11673,False
French Polynesia,France,2020-07-01,62,0,60,2,Europe,62,False
Shanxi,China,2020-01-27,13,0,0,13,Western Pacific,13,False
0,Greece,2020-02-20,0,0,0,0,Europe,0,False
0,Cameroon,2020-02-05,0,0,0,0,Africa,0,False
0,Eritrea,2020-05-09,39,0,37,2,Africa,39,False
Shanghai,China,2020-04-16,628,7,489,132,Western Pacific,628,False
0,Kenya,2020-05-08,621,29,202,390,Africa,621,False
0,Sao Tome and Principe,2020-03-01,0,0,0,0,Africa,0,False
0,Uruguay,2020-06-01,825,23,689,113,Americas,825,False
0,Lesotho,2020-03-21,0,0,0,0,Africa,0,False
0,Bahamas,2020-06-10,103,11,67,25,Americas,103,False
0,Afghanistan,2020-03-24,74,1,1,72,Eastern Mediterranean,74,False
0,Indonesia,2020-01-24,0,0,0,0,South-East Asia,0,False
0,Monaco,2020-07-24,116,4,100,12,Europe,116,False
0,Burma,2020-04-23,139,5,9,125,South-East Asia,139,False
0,Zimbabwe,2020-02-04,0,0,0,0,Africa,0,False
Mayotte,France,2020-02-11,0,0,0,0,Europe,0,False
0,North Macedonia,2020-02-18,0,0,0,0,Europe,0,False
0,Belgium,2020-07-17,63499,9800,17289,36410,Europe,63499,False
Aruba,Netherlands,2020-06-22,101,3,98,0,Europe,101,False
0,Sri Lanka,2020-03-04,1,0,1,0,South-East Asia,1,False
South Australia,Australia,2020-01-22,0,0,0,0,Western Pacific,0,False
0,Luxembourg,2020-02-14,0,0,0,0,Europe,0,False
0,Peru,2020-03-06,1,0,0,1,Americas,1,False
0,Sri Lanka,2020-02-01,1,0,0,1,South-East Asia,1,False
0,Bahrain,2020-05-04,3533,8,1744,1781,Eastern Mediterranean,3533,False
0,Malawi,2020-07-24,3453,87,1373,1993,Africa,3453,False
0,Uruguay,2020-06-05,834,23,721,90,Americas,834,False
0,Spain,2020-03-04,222,2,2,218,Europe,222,False
Jiangsu,China,2020-07-07,654,0,654,0,Western Pacific,654,False
Greenland,Greenland,2020-05-18,11,0,11,0,Europe,11,False
0,Eswatini,2020-06-26,728,8,367,353,Africa,728,False
0,Egypt,2020-03-09,55,1,1,53,Eastern Mediterranean,55,False
0,Cyprus,2020-07-19,1038,19,845,174,Europe,1038,False
0,Sudan,2020-01-27,0,0,0,0,Eastern Mediterranean,0,False
Shandong,China,2020-06-12,792,7,781,4,Western Pacific,792,False
Tianjin,China,2020-05-12,191,3,186,2,Western Pacific,191,False
0,Russia,2020-06-03,431715,5208,195559,230948,Europe,431715,False
0,Montenegro,2020-06-26,439,9,315,115,Europe,439,False
0,Venezuela,2020-06-01,1662,17,302,1343,Americas,1662,False
0,Ireland,2020-04-12,9655,334,25,9296,Europe,9655,False
0,Armenia,2020-03-23,235,0,2,233,Europe,235,False
Northwest Territories,Canada,2020-02-16,0,0,0,0,Americas,0,False
0,Armenia,2020-06-17,18033,302,6814,10917,Europe,18033,False
Saint Barthelemy,France,2020-06-11,6,0,6,0,Europe,6,False
0,Lesotho,2020-07-22,359,6,69,284,Africa,359,False
0,Sweden,2020-04-13,10948,919,0,10029,Europe,10948,False
Nova Scotia,Canada,2020-04-04,236,0,0,236,Americas,236,False
0,Congo (Kinshasa),2020-06-29,6939,167,1050,5722,Africa,6939,False
0,Eswatini,2020-04-16,16,1,8,7,Africa,16,False
0,Azerbaijan,2020-07-12,24041,306,15093,8642,Europe,24041,False
0,Croatia,2020-03-19,105,1,5,99,Europe,105,False
0,Ethiopia,2020-04-09,56,2,4,50,Africa,56,False
0,Oman,2020-07-21,69887,337,46608,22942,Eastern Mediterranean,69887,False
Western Australia,Australia,2020-07-22,651,9,626,16,Western Pacific,651,False
0,Greece,2020-06-01,2918,179,1374,1365,Europe,2918,False
0,France,2020-03-08,1126,19,12,1095,Europe,1126,False
0,Slovenia,2020-04-05,997,28,79,890,Europe,997,False
0,Barbados,2020-02-04,0,0,0,0,Americas,0,False
0,Romania,2020-04-16,7707,392,1357,5958,Europe,7707,False
Guangdong,China,2020-03-17,1364,8,1307,49,Western Pacific,1364,False
Isle of Man,United Kingdom,2020-05-25,336,24,305,7,Europe,336,False
0,Pakistan,2020-05-26,59151,1225,19142,38784,Eastern Mediterranean,59151,False
0,Kenya,2020-02-18,0,0,0,0,Africa,0,False
0,Chile,2020-05-07,27359,285,11664,15410,Americas,27359,False
0,Cabo Verde,2020-07-06,1463,17,722,724,Africa,1463,False
0,Thailand,2020-03-08,50,1,31,18,South-East Asia,50,False
0,Norway,2020-07-04,8926,251,8138,537,Europe,8926,False
0,Guinea-Bissau,2020-04-17,43,0,0,43,Africa,43,False
0,El Salvador,2020-03-28,19,0,0,19,Americas,19,False
0,Luxembourg,2020-04-02,2487,30,80,2377,Europe,2487,False
0,Eritrea,2020-03-28,6,0,0,6,Africa,6,False
British Virgin Islands,United Kingdom,2020-05-18,8,1,6,1,Europe,8,False
0,Jamaica,2020-02-24,0,0,0,0,Americas,0,False
French Guiana,France,2020-05-29,450,1,172,277,Europe,450,False
0,New Zealand,2020-02-06,0,0,0,0,Western Pacific,0,False
Saint Barthelemy,France,2020-04-14,6,0,4,2,Europe,6,False
0,Philippines,2020-05-07,10343,685,1618,8040,Western Pacific,10343,False
Prince Edward Island,Canada,2020-04-15,26,0,0,26,Americas,26,False
0,Luxembourg,2020-06-06,4035,110,3888,37,Europe,4035,False
0,Malaysia,2020-07-09,8683,121,8499,63,Western Pacific,8683,False
Ontario,Canada,2020-02-01,3,0,0,3,Americas,3,False
British Columbia,Canada,2020-06-16,2756,168,0,2588,Americas,2756,False
0,Saint Vincent and the Grenadines,2020-04-12,12,0,1,11,Americas,12,False
French Polynesia,France,2020-04-15,55,0,0,55,Europe,55,False
Saint Barthelemy,France,2020-03-06,3,0,0,3,Europe,3,False
0,Slovenia,2020-03-31,802,15,10,777,Europe,802,False
0,Armenia,2020-01-27,0,0,0,0,Europe,0,False
New Brunswick,Canada,2020-01-24,0,0,0,0,Americas,0,False
0,Eritrea,2020-02-18,0,0,0,0,Africa,0,False
Hainan,China,2020-05-30,169,6,163,0,Western Pacific,169,False
Curacao,Netherlands,2020-06-03,21,1,15,5,Europe,21,False
0,Burkina Faso,2020-06-15,894,53,804,37,Africa,894,False
0,Paraguay,2020-05-22,838,11,264,563,Americas,838,False
0,Netherlands,2020-02-11,0,0,0,0,Europe,0,False
Xinjiang,China,2020-07-19,123,3,73,47,Western Pacific,123,False
Saint Barthelemy,France,2020-07-24,6,0,6,0,Europe,6,False
0,Uzbekistan,2020-03-13,0,0,0,0,Europe,0,False
Qinghai,China,2020-07-20,18,0,18,0,Western Pacific,18,False
0,Sri Lanka,2020-07-11,2511,11,1980,520,South-East Asia,2511,False
0,Laos,2020-03-04,0,0,0,0,Western Pacific,0,False
Bermuda,United Kingdom,2020-06-23,146,9,132,5,Europe,146,False
0,Uganda,2020-03-01,0,0,0,0,Africa,0,False
0,Bulgaria,2020-04-05,531,20,37,474,Europe,531,False
0,Cote d'Ivoire,2020-06-13,4848,45,2397,2406,Africa,4848,False
0,Seychelles,2020-06-04,11,0,11,0,Africa,11,False
0,Algeria,2020-02-19,0,0,0,0,Africa,0,False
Chongqing,China,2020-03-28,578,6,570,2,Western Pacific,578,False
0,New Zealand,2020-02-20,0,0,0,0,Western Pacific,0,False
0,Saint Kitts and Nevis,2020-04-28,15,0,4,11,Americas,15,False
0,Sudan,2020-02-27,0,0,0,0,Eastern Mediterranean,0,False
Tibet,China,2020-06-10,1,0,1,0,Western Pacific,1,False
0,Monaco,2020-06-05,99,4,93,2,Europe,99,False
0,Honduras,2020-05-27,4640,194,506,3940,Americas,4640,False
0,Georgia,2020-03-05,4,0,0,4,Europe,4,False
0,Kuwait,2020-05-17,14850,112,4093,10645,Eastern Mediterranean,14850,False
New South Wales,Australia,2020-05-19,3081,47,2631,403,Western Pacific,3081,False
0,United Arab Emirates,2020-02-03,5,0,0,5,Eastern Mediterranean,5,False
0,Switzerland,2020-04-04,20505,666,6415,13424,Europe,20505,False
0,Pakistan,2020-03-22,875,6,5,864,Eastern Mediterranean,875,False
0,United Arab Emirates,2020-06-26,46973,310,35469,11194,Eastern Mediterranean,46973,False
Shanghai,China,2020-05-09,659,7,626,26,Western Pacific,659,False
0,Cote d'Ivoire,2020-02-25,0,0,0,0,Africa,0,False
Montserrat,United Kingdom,2020-05-25,11,1,10,0,Europe,11,False
0,Italy,2020-04-07,135586,17127,24392,94067,Europe,135586,False
New Caledonia,France,2020-07-05,21,0,21,0,Europe,21,False
0,Benin,2020-07-07,1199,21,333,845,Africa,1199,False
Sint Maarten,Netherlands,2020-05-11,76,15,46,15,Europe,76,False
0,Tunisia,2020-04-19,879,38,43,798,Eastern Mediterranean,879,False
Australian Capital Territory,Australia,2020-06-21,108,3,105,0,Western Pacific,108,False
0,Burundi,2020-02-09,0,0,0,0,Africa,0,False
Victoria,Australia,2020-02-24,4,0,4,0,Western Pacific,4,False
British Columbia,Canada,2020-03-24,617,13,0,604,Americas,617,False
Beijing,China,2020-02-29,411,8,271,132,Western Pacific,411,False
0,Grenada,2020-07-03,23,0,23,0,Americas,23,False
0,Djibouti,2020-01-22,0,0,0,0,Eastern Mediterranean,0,False
0,Lithuania,2020-04-13,1062,24,101,937,Europe,1062,False
0,Israel,2020-05-10,16477,252,11430,4795,Europe,16477,False
0,Honduras,2020-05-09,1830,108,195,1527,Americas,1830,False
0,Antigua and Barbuda,2020-02-17,0,0,0,0,Americas,0,False
Greenland,Greenland,2020-05-07,11,0,11,0,Europe,11,False
0,North Macedonia,2020-07-27,10213,466,5564,4183,Europe,10213,False
0,Iraq,2020-07-22,99865,4042,67147,28676,Eastern Mediterranean,99865,False
0,Kazakhstan,2020-03-13,4,0,0,4,Europe,4,False
0,Mongolia,2020-07-09,227,0,197,30,Western Pacific,227,False
0,Luxembourg,2020-03-24,1099,8,6,1085,Europe,1099,False
Heilongjiang,China,2020-01-29,38,1,0,37,Western Pacific,38,False
0,Uzbekistan,2020-07-15,14581,71,8655,5855,Europe,14581,False
0,Comoros,2020-03-10,0,0,0,0,Africa,0,False
0,Burkina Faso,2020-02-13,0,0,0,0,Africa,0,False
0,Tajikistan,2020-06-21,5457,52,3995,1410,Europe,5457,False
0,Cyprus,2020-04-10,595,10,58,527,Europe,595,False
0,Lebanon,2020-05-16,902,26,247,629,Eastern Mediterranean,902,False
0,Algeria,2020-01-22,0,0,0,0,Africa,0,False
0,Niger,2020-03-23,3,0,0,3,Africa,3,False
0,Luxembourg,2020-02-01,0,0,0,0,Europe,0,False
Shanghai,China,2020-07-09,721,7,689,25,Western Pacific,721,False
0,Albania,2020-05-08,850,31,620,199,Europe,850,False
0,Oman,2020-04-30,2348,11,495,1842,Eastern Mediterranean,2348,False
0,Brunei,2020-02-27,0,0,0,0,Western Pacific,0,False
New Caledonia,France,2020-05-07,18,0,18,0,Europe,18,False
Quebec,Canada,2020-02-03,0,0,0,0,Americas,0,False
Jiangsu,China,2020-05-02,653,0,650,3,Western Pacific,653,False
Shaanxi,China,2020-03-05,245,1,224,20,Western Pacific,245,False
0,Guinea,2020-03-24,4,0,0,4,Africa,4,False
0,Tajikistan,2020-06-04,4289,48,2401,1840,Europe,4289,False
0,Montenegro,2020-05-19,324,9,312,3,Europe,324,False
0,Philippines,2020-03-16,142,12,2,128,Western Pacific,142,False
0,Ukraine,2020-07-19,60077,1504,31836,26737,Europe,60077,False
0,Grenada,2020-04-26,18,0,7,11,Americas,18,False
0,Philippines,2020-07-18,65304,1773,22067,41464,Western Pacific,65304,False
0,Namibia,2020-01-31,0,0,0,0,Africa,0,False
Reunion,France,2020-03-20,28,0,0,28,Europe,28,False
0,Cote d'Ivoire,2020-07-08,11504,78,5571,5855,Africa,11504,False
Guangxi,China,2020-02-08,183,0,17,166,Western Pacific,183,False
Reunion,France,2020-06-09,481,1,447,33,Europe,481,False
0,Dominica,2020-01-30,0,0,0,0,Americas,0,False
Newfoundland and Labrador,Canada,2020-02-18,0,0,0,0,Americas,0,False
New Brunswick,Canada,2020-04-02,91,0,0,91,Americas,91,False
0,Qatar,2020-06-12,76588,70,53296,23222,Eastern Mediterranean,76588,False
Aruba,Netherlands,2020-02-29,0,0,0,0,Europe,0,False
Saint Barthelemy,France,2020-01-26,0,0,0,0,Europe,0,False
0,Japan,2020-01-31,15,0,1,14,Western Pacific,15,False
New South Wales,Australia,2020-03-26,1219,7,4,1208,Western Pacific,1219,False
0,Kuwait,2020-06-26,43703,341,33969,9393,Eastern Mediterranean,43703,False
French Polynesia,France,2020-05-03,58,0,51,7,Europe,58,False
Northwest Territories,Canada,2020-04-18,5,0,0,5,Americas,5,False
0,Guinea-Bissau,2020-06-07,1368,12,153,1203,Africa,1368,False
Liaoning,China,2020-04-05,142,2,126,14,Western Pacific,142,False
0,West Bank and Gaza,2020-04-05,237,1,25,211,Eastern Mediterranean,237,False
0,Grenada,2020-03-13,0,0,0,0,Americas,0,False
Cayman Islands,United Kingdom,2020-02-07,0,0,0,0,Europe,0,False
0,Barbados,2020-07-03,97,7,90,0,Americas,97,False
0,Mali,2020-07-07,2348,119,1556,673,Africa,2348,False
Guizhou,China,2020-04-03,146,2,144,0,Western Pacific,146,False
New South Wales,Australia,2020-07-15,3527,49,2988,490,Western Pacific,3527,False
0,Papua New Guinea,2020-04-04,1,0,0,1,Western Pacific,1,False
0,Tajikistan,2020-02-24,0,0,0,0,Europe,0,False
Isle of Man,United Kingdom,2020-04-22,307,15,212,80,Europe,307,False
British Virgin Islands,United Kingdom,2020-02-24,0,0,0,0,Europe,0,False
0,Venezuela,2020-05-24,1121,10,262,849,Americas,1121,False
British Virgin Islands,United Kingdom,2020-06-03,8,1,7,0,Europe,8,False
0,Andorra,2020-02-29,0,0,0,0,Europe,0,False
0,Kyrgyzstan,2020-02-16,0,0,0,0,Europe,0,False
0,Chile,2020-03-13,55,0,0,55,Americas,55,False
0,Romania,2020-04-01,2460,92,252,2116,Europe,2460,False
0,Vietnam,2020-04-22,268,0,223,45,Western Pacific,268,False
0,Saint Kitts and Nevis,2020-04-17,14,0,0,14,Americas,14,False
0,Brunei,2020-03-11,11,0,0,11,Western Pacific,11,False
Beijing,China,2020-06-18,777,9,584,184,Western Pacific,777,False
0,North Macedonia,2020-06-22,5196,247,1974,2975,Europe,5196,False
Jiangxi,China,2020-05-21,937,1,936,0,Western Pacific,937,False
Chongqing,China,2020-06-02,579,6,573,0,Western Pacific,579,False
0,Niger,2020-06-15,980,66,885,29,Africa,980,False
Shanghai,China,2020-04-09,552,7,422,123,Western Pacific,552,False
Anguilla,United Kingdom,2020-06-30,3,0,3,0,Europe,3,False
0,Bahamas,2020-07-02,104,11,89,4,Americas,104,False
0,Maldives,2020-05-21,1216,4,91,1121,South-East Asia,1216,False
0,United Kingdom,2020-06-15,272430,41838,0,230592,Europe,272430,False
0,Pakistan,2020-04-02,2686,40,126,2520,Eastern Mediterranean,2686,False
0,Thailand,2020-06-11,3125,58,2987,80,South-East Asia,3125,False
0,Switzerland,2020-06-23,31332,1956,29000,376,Europe,31332,False
0,Papua New Guinea,2020-02-29,0,0,0,0,Western Pacific,0,False
0,Eswatini,2020-03-15,1,0,0,1,Africa,1,False
0,Saint Lucia,2020-05-05,18,0,15,3,Americas,18,False
0,Belgium,2020-03-24,4269,122,461,3686,Europe,4269,False
Manitoba,Canada,2020-07-27,400,7,0,393,Americas,400,False
Quebec,Canada,2020-02-20,0,0,0,0,Americas,0,False
Hebei,China,2020-04-20,328,6,0,322,Western Pacific,328,False
0,San Marino,2020-03-07,23,1,0,22,Europe,23,False
